insee;nom;nomcourt;type;forme;pop;nbcom;lon;lat;an;categorie;conso;consocvc;co2;eco2;co2i
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2019;Autres énergies renouvelables (EnR);137000;141000;0;389;0
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2019;Autres non renouvelables;0;0;0;0;0
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2019;Bois-énergie (EnR);159000;170000;0;3730;0
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2019;Chaleur et froid issus de réseau;77200;77700;0;25500;25500
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2019;Electricité;648000;655000;0;27700;27700
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2019;Gaz Naturel;554000;579000;112000;113000;0
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2019;Produits pétroliers;1060000;1070000;284000;289000;0
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2020;Aucune énergie;0;0;1730;67500;0
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2020;Autres énergies renouvelables (EnR);137000;148000;0;317;0
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2020;Autres non renouvelables;0;0;0;0;0
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2020;Bois-énergie (EnR);147000;171000;0;3350;0
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2020;Chaleur et froid issus de réseau;82400;83400;0;38000;38000
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2020;Electricité;613000;628000;0;25000;25000
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2020;Gaz Naturel;508000;558000;103000;103000;0
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2020;Produits pétroliers;922000;947000;246000;250000;0
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2021;Aucune énergie;0;0;1700;72000;0
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2021;Autres énergies renouvelables (EnR);167000;164000;0;380;0
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2021;Autres non renouvelables;0;0;0;0;0
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2021;Bois-énergie (EnR);178000;171000;0;3920;0
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2021;Chaleur et froid issus de réseau;86100;85900;0;27800;27800
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2021;Electricité;660000;656000;0;25500;25500
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2021;Gaz Naturel;623000;610000;126000;126000;0
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2021;Produits pétroliers;1050000;1040000;279000;284000;0
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2022;Aucune énergie;0;0;1630;72000;0
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2022;Autres énergies renouvelables (EnR);185000;201000;0;343;0
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2022;Autres non renouvelables;0;0;0;0;0
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2022;Bois-énergie (EnR);144000;170000;0;3060;0
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2022;Chaleur et froid issus de réseau;103000;105000;0;27700;27700
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2022;Electricité;665000;682000;0;22600;22600
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2022;Gaz Naturel;512000;562000;103000;104000;0
200067874;CA de Haguenau;Haguenau;CA;Urbain;98638;36;7,7682;48,8111;2022;Produits pétroliers;954000;974000;254000;258000;0
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2019;Aucune énergie;0;0;1610;41500;0
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2019;Autres énergies renouvelables (EnR);79800;83400;0;154;0
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2019;Bois-énergie (EnR);126000;135000;0;2970;0
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2019;Combustibles Minéraux Solides (CMS);7580;7580;2920;2920;0
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2019;Electricité;293000;296000;0;12600;12600
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2019;Gaz Naturel;293000;301000;59600;59700;0
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2019;Produits pétroliers;427000;433000;114000;116000;0
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2020;Aucune énergie;0;0;1570;39600;0
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2020;Autres énergies renouvelables (EnR);80700;89000;0;161;0
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2020;Bois-énergie (EnR);118000;135000;0;2680;0
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2020;Combustibles Minéraux Solides (CMS);6590;6590;2540;2540;0
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2020;Electricité;253000;260000;0;10500;10500
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2020;Gaz Naturel;261000;277000;53000;53100;0
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2020;Produits pétroliers;369000;381000;98300;100000;0
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2021;Aucune énergie;0;0;1610;41600;0
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2021;Autres énergies renouvelables (EnR);92800;90700;0;166;0
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2021;Bois-énergie (EnR);142000;138000;0;3170;0
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2021;Combustibles Minéraux Solides (CMS);6400;6400;2470;2470;0
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2021;Electricité;296000;295000;0;11500;11500
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2021;Gaz Naturel;296000;291000;59600;59700;0
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2021;Produits pétroliers;408000;405000;108000;110000;0
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2022;Aucune énergie;0;0;1610;42500;0
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2022;Autres énergies renouvelables (EnR);105000;117000;0;177;0
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2022;Bois-énergie (EnR);118000;138000;0;2510;0
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2022;Combustibles Minéraux Solides (CMS);6770;6770;2610;2610;0
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2022;Electricité;294000;302000;0;10100;10100
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2022;Gaz Naturel;253000;269000;50800;50900;0
200067924;CC du Canton d'Erstein;Canton d'Erstein;CC;Urbain;48676;28;7,6409;48,3788;2022;Produits pétroliers;385000;395000;102000;104000;0
200067957;CC Haut Chemin-Pays de Pange;Haut Chemin-Pays de Pange;CC;Rural périurbain;19239;28;6,3588;49,1353;2019;Aucune énergie;0;0;147;49700;0
200067957;CC Haut Chemin-Pays de Pange;Haut Chemin-Pays de Pange;CC;Rural périurbain;19239;28;6,3588;49,1353;2019;Autres énergies renouvelables (EnR);43100;43800;0;117;0
200067957;CC Haut Chemin-Pays de Pange;Haut Chemin-Pays de Pange;CC;Rural périurbain;19239;28;6,3588;49,1353;2019;Bois-énergie (EnR);37900;39900;0;1090;0
200067957;CC Haut Chemin-Pays de Pange;Haut Chemin-Pays de Pange;CC;Rural périurbain;19239;28;6,3588;49,1353;2019;Electricité;83600;84800;0;3740;3740
200067957;CC Haut Chemin-Pays de Pange;Haut Chemin-Pays de Pange;CC;Rural périurbain;19239;28;6,3588;49,1353;2019;Gaz Naturel;51400;53700;10400;10400;0
200067957;CC Haut Chemin-Pays de Pange;Haut Chemin-Pays de Pange;CC;Rural périurbain;19239;28;6,3588;49,1353;2019;Produits pétroliers;371000;373000;99000;101000;0
200067957;CC Haut Chemin-Pays de Pange;Haut Chemin-Pays de Pange;CC;Rural périurbain;19239;28;6,3588;49,1353;2020;Aucune énergie;0;0;140;50300;0
200067957;CC Haut Chemin-Pays de Pange;Haut Chemin-Pays de Pange;CC;Rural périurbain;19239;28;6,3588;49,1353;2020;Autres énergies renouvelables (EnR);41400;43800;0;107;0
200067957;CC Haut Chemin-Pays de Pange;Haut Chemin-Pays de Pange;CC;Rural périurbain;19239;28;6,3588;49,1353;2020;Bois-énergie (EnR);34600;39900;0;968;0
200067957;CC Haut Chemin-Pays de Pange;Haut Chemin-Pays de Pange;CC;Rural périurbain;19239;28;6,3588;49,1353;2020;Electricité;86800;90400;0;3670;3670
200067957;CC Haut Chemin-Pays de Pange;Haut Chemin-Pays de Pange;CC;Rural périurbain;19239;28;6,3588;49,1353;2020;Gaz Naturel;49100;55500;9940;9970;0
200067957;CC Haut Chemin-Pays de Pange;Haut Chemin-Pays de Pange;CC;Rural périurbain;19239;28;6,3588;49,1353;2020;Produits pétroliers;314000;319000;83700;85100;0
200067957;CC Haut Chemin-Pays de Pange;Haut Chemin-Pays de Pange;CC;Rural périurbain;19239;28;6,3588;49,1353;2021;Aucune énergie;0;0;144;49700;0
200067957;CC Haut Chemin-Pays de Pange;Haut Chemin-Pays de Pange;CC;Rural périurbain;19239;28;6,3588;49,1353;2021;Autres énergies renouvelables (EnR);49300;48600;0;117;0
200067957;CC Haut Chemin-Pays de Pange;Haut Chemin-Pays de Pange;CC;Rural périurbain;19239;28;6,3588;49,1353;2021;Bois-énergie (EnR);41000;39400;0;1110;0
200067957;CC Haut Chemin-Pays de Pange;Haut Chemin-Pays de Pange;CC;Rural périurbain;19239;28;6,3588;49,1353;2021;Electricité;86600;85600;0;3450;3450
200067957;CC Haut Chemin-Pays de Pange;Haut Chemin-Pays de Pange;CC;Rural périurbain;19239;28;6,3588;49,1353;2021;Gaz Naturel;56900;54900;11500;11500;0
200067957;CC Haut Chemin-Pays de Pange;Haut Chemin-Pays de Pange;CC;Rural périurbain;19239;28;6,3588;49,1353;2021;Produits pétroliers;359000;357000;95600;97000;0
200067957;CC Haut Chemin-Pays de Pange;Haut Chemin-Pays de Pange;CC;Rural périurbain;19239;28;6,3588;49,1353;2022;Aucune énergie;0;0;144;48000;0
200067957;CC Haut Chemin-Pays de Pange;Haut Chemin-Pays de Pange;CC;Rural périurbain;19239;28;6,3588;49,1353;2022;Autres énergies renouvelables (EnR);53600;56700;0;118;0
200067957;CC Haut Chemin-Pays de Pange;Haut Chemin-Pays de Pange;CC;Rural périurbain;19239;28;6,3588;49,1353;2022;Bois-énergie (EnR);35200;40500;0;917;0
200067957;CC Haut Chemin-Pays de Pange;Haut Chemin-Pays de Pange;CC;Rural périurbain;19239;28;6,3588;49,1353;2022;Electricité;84500;87800;0;2970;2970
200067957;CC Haut Chemin-Pays de Pange;Haut Chemin-Pays de Pange;CC;Rural périurbain;19239;28;6,3588;49,1353;2022;Gaz Naturel;45100;50800;9110;9140;0
200067957;CC Haut Chemin-Pays de Pange;Haut Chemin-Pays de Pange;CC;Rural périurbain;19239;28;6,3588;49,1353;2022;Produits pétroliers;348000;352000;92700;94000;0
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2019;Aucune énergie;0;0;436;51100;0
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2019;Autres énergies renouvelables (EnR);66800;68700;0;130;0
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2019;Bois-énergie (EnR);101000;107000;0;2220;0
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2019;Chaleur et froid issus de réseau;315;336;0;0;0
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2019;Electricité;277000;280000;0;11800;11800
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2019;Gaz Naturel;215000;223000;43600;43700;0
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2019;Produits pétroliers;488000;493000;130000;132000;0
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2020;Aucune énergie;0;0;414;47900;0
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2020;Autres énergies renouvelables (EnR);67800;72600;0;145;0
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2020;Bois-énergie (EnR);93600;106000;0;1990;0
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2020;Chaleur et froid issus de réseau;315;361;0;0;0
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2020;Electricité;261000;267000;0;10600;10600
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2020;Gaz Naturel;195000;212000;39600;39600;0
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2020;Produits pétroliers;440000;452000;117000;119000;0
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2021;Aucune énergie;0;0;417;49900;0
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2021;Autres énergies renouvelables (EnR);82100;80800;0;179;0
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2021;Bois-énergie (EnR);109000;105000;0;2300;0
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2021;Chaleur et froid issus de réseau;315;305;0;0;0
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2021;Electricité;284000;282000;0;10900;10900
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2021;Gaz Naturel;223000;218000;45100;45200;0
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2021;Produits pétroliers;500000;497000;133000;135000;0
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2022;Aucune énergie;0;0;435;49800;0
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2022;Autres énergies renouvelables (EnR);87100;94900;0;158;0
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2022;Bois-énergie (EnR);92800;106000;0;1850;0
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2022;Chaleur et froid issus de réseau;353;410;0;0;0
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2022;Electricité;276000;282000;0;9330;9330
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2022;Gaz Naturel;176000;194000;35600;35700;0
200068112;CC du Pays de Saverne;Pays de Saverne;CC;Rural périurbain;35780;35;7,3852;48,7256;2022;Produits pétroliers;465000;474000;124000;126000;0
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2019;Aucune énergie;0;0;341000;469000;0
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2019;Autres énergies renouvelables (EnR);75700;77400;0;203;0
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2019;Autres non renouvelables;326000;326000;95300;99300;0
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2019;Bois-énergie (EnR);203000;213000;0;5080;0
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2019;Chaleur et froid issus de réseau;225;235;0;35,1;35,1
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2019;Electricité;422000;424000;0;17900;17900
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2019;Gaz Naturel;189000;195000;38800;38900;0
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2019;Produits pétroliers;892000;898000;255000;259000;0
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2020;Aucune énergie;0;0;281000;407000;0
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2020;Autres énergies renouvelables (EnR);82300;88700;0;209;0
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2020;Autres non renouvelables;322000;322000;78900;81300;0
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2020;Bois-énergie (EnR);179000;205000;0;4330;0
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2020;Chaleur et froid issus de réseau;225;255;0;35,3;35,3
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2020;Electricité;390000;398000;0;15900;15900
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2020;Gaz Naturel;174000;189000;35800;35900;0
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2020;Produits pétroliers;783000;802000;224000;227000;0
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2021;Aucune énergie;0;0;325000;448000;0
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2021;Autres énergies renouvelables (EnR);96300;94400;0;257;0
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2021;Autres non renouvelables;307000;307000;83700;84800;0
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2021;Bois-énergie (EnR);214000;206000;0;5050;0
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2021;Chaleur et froid issus de réseau;225;217;0;35;35
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2021;Electricité;418000;416000;0;16100;16100
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2021;Gaz Naturel;199000;195000;40200;40300;0
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2021;Produits pétroliers;924000;918000;263000;267000;0
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2022;Aucune énergie;0;0;293000;412000;0
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2022;Autres énergies renouvelables (EnR);104000;112000;0;238;0
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2022;Autres non renouvelables;283000;283000;72200;73300;0
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2022;Bois-énergie (EnR);184000;209000;0;4190;0
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2022;Chaleur et froid issus de réseau;13800;15600;0;1640;1640
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2022;Electricité;397000;404000;0;13400;13400
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2022;Gaz Naturel;152000;165000;30700;30800;0
200068146;CC Sarrebourg Moselle Sud;Sarrebourg Moselle Sud;CC;Rural périurbain;45308;76;7,0075;48,7084;2022;Produits pétroliers;825000;839000;235000;238000;0
200068369;CC de Mirecourt Dompaire;Mirecourt Dompaire;CC;Rural autonome;18560;76;6,1783;48,2678;2019;Aucune énergie;0;0;185;108000;0
200068369;CC de Mirecourt Dompaire;Mirecourt Dompaire;CC;Rural autonome;18560;76;6,1783;48,2678;2019;Autres énergies renouvelables (EnR);44700;46200;0;120;0
200068369;CC de Mirecourt Dompaire;Mirecourt Dompaire;CC;Rural autonome;18560;76;6,1783;48,2678;2019;Bois-énergie (EnR);100000;105000;0;2420;0
200068369;CC de Mirecourt Dompaire;Mirecourt Dompaire;CC;Rural autonome;18560;76;6,1783;48,2678;2019;Electricité;110000;111000;0;4730;4730
200068369;CC de Mirecourt Dompaire;Mirecourt Dompaire;CC;Rural autonome;18560;76;6,1783;48,2678;2019;Gaz Naturel;68200;70100;13800;13800;0
200068369;CC de Mirecourt Dompaire;Mirecourt Dompaire;CC;Rural autonome;18560;76;6,1783;48,2678;2019;Produits pétroliers;218000;220000;56700;58100;0
200068369;CC de Mirecourt Dompaire;Mirecourt Dompaire;CC;Rural autonome;18560;76;6,1783;48,2678;2020;Aucune énergie;0;0;169;107000;0
200068369;CC de Mirecourt Dompaire;Mirecourt Dompaire;CC;Rural autonome;18560;76;6,1783;48,2678;2020;Autres énergies renouvelables (EnR);55000;61400;0;104;0
200068369;CC de Mirecourt Dompaire;Mirecourt Dompaire;CC;Rural autonome;18560;76;6,1783;48,2678;2020;Bois-énergie (EnR);88400;99900;0;2080;0
200068369;CC de Mirecourt Dompaire;Mirecourt Dompaire;CC;Rural autonome;18560;76;6,1783;48,2678;2020;Electricité;104000;107000;0;4270;4270
200068369;CC de Mirecourt Dompaire;Mirecourt Dompaire;CC;Rural autonome;18560;76;6,1783;48,2678;2020;Gaz Naturel;64200;69300;13000;13000;0
200068369;CC de Mirecourt Dompaire;Mirecourt Dompaire;CC;Rural autonome;18560;76;6,1783;48,2678;2020;Produits pétroliers;189000;195000;49700;51000;0
200068369;CC de Mirecourt Dompaire;Mirecourt Dompaire;CC;Rural autonome;18560;76;6,1783;48,2678;2021;Aucune énergie;0;0;175;105000;0
200068369;CC de Mirecourt Dompaire;Mirecourt Dompaire;CC;Rural autonome;18560;76;6,1783;48,2678;2021;Autres énergies renouvelables (EnR);66600;64600;0;116;0
200068369;CC de Mirecourt Dompaire;Mirecourt Dompaire;CC;Rural autonome;18560;76;6,1783;48,2678;2021;Bois-énergie (EnR);108000;104000;0;2410;0
200068369;CC de Mirecourt Dompaire;Mirecourt Dompaire;CC;Rural autonome;18560;76;6,1783;48,2678;2021;Electricité;110000;109000;0;4300;4300
200068369;CC de Mirecourt Dompaire;Mirecourt Dompaire;CC;Rural autonome;18560;76;6,1783;48,2678;2021;Gaz Naturel;70900;69400;14300;14300;0
200068369;CC de Mirecourt Dompaire;Mirecourt Dompaire;CC;Rural autonome;18560;76;6,1783;48,2678;2021;Produits pétroliers;206000;205000;53700;55000;0
200068369;CC de Mirecourt Dompaire;Mirecourt Dompaire;CC;Rural autonome;18560;76;6,1783;48,2678;2022;Aucune énergie;0;0;175;103000;0
200068369;CC de Mirecourt Dompaire;Mirecourt Dompaire;CC;Rural autonome;18560;76;6,1783;48,2678;2022;Autres énergies renouvelables (EnR);71500;79400;0;139;0
200068369;CC de Mirecourt Dompaire;Mirecourt Dompaire;CC;Rural autonome;18560;76;6,1783;48,2678;2022;Bois-énergie (EnR);94500;106000;0;2030;0
200068369;CC de Mirecourt Dompaire;Mirecourt Dompaire;CC;Rural autonome;18560;76;6,1783;48,2678;2022;Electricité;103000;106000;0;3530;3530
200068369;CC de Mirecourt Dompaire;Mirecourt Dompaire;CC;Rural autonome;18560;76;6,1783;48,2678;2022;Gaz Naturel;56800;61200;11500;11500;0
200068369;CC de Mirecourt Dompaire;Mirecourt Dompaire;CC;Rural autonome;18560;76;6,1783;48,2678;2022;Produits pétroliers;209000;213000;54300;55800;0
200068377;CC de la Porte des Vosges Méridionales;Porte des Vosges Méridionales;CC;Rural autonome;29080;10;6,5591;47,9918;2019;Aucune énergie;0;0;451;35400;0
200068377;CC de la Porte des Vosges Méridionales;Porte des Vosges Méridionales;CC;Rural autonome;29080;10;6,5591;47,9918;2019;Autres énergies renouvelables (EnR);42800;43800;0;92,6;0
200068377;CC de la Porte des Vosges Méridionales;Porte des Vosges Méridionales;CC;Rural autonome;29080;10;6,5591;47,9918;2019;Bois-énergie (EnR);114000;119000;0;2510;0
200068377;CC de la Porte des Vosges Méridionales;Porte des Vosges Méridionales;CC;Rural autonome;29080;10;6,5591;47,9918;2019;Electricité;204000;206000;0;8740;8740
200068377;CC de la Porte des Vosges Méridionales;Porte des Vosges Méridionales;CC;Rural autonome;29080;10;6,5591;47,9918;2019;Gaz Naturel;199000;205000;40400;40500;0
200068377;CC de la Porte des Vosges Méridionales;Porte des Vosges Méridionales;CC;Rural autonome;29080;10;6,5591;47,9918;2019;Produits pétroliers;320000;322000;85100;86300;0
